CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,display_phone,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,INSPECTION TYPE,Latitude,Longitude,#_of_inspections,count_range,name,price,rating,review_count,transactions,neighborhood,categories_clean,latitude,longitude,address,city,zip_code,state,delivery,pickup,restaurant_reservation,asianfusion,bagels,bakeries,barbers,bars,chinese,comedyclubs,comfortfood,convenience,pizza,poke,seafood,seafoodmarkets,shanghainese,taiwanese,thai,tea,teppanyaki,ramen
41567796,SOUVLAKI GR,Manhattan,116,STANTON STREET,10002,(212) 777-0116,Greek,3/3/2020,Violations were cited in the following area(s).,Y,12,A,3/3/2020,Cycle Inspection / Initial Inspection,40.72108782,-73.98728319,15,20-Nov,Souvlaki GR,$$,4,887,"['pickup', 'delivery']",Greenwich Village,['greek'],40.721196,-73.987118,116 Stanton St,New York,10002,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50074465,SOUVLAKI GR KOUZINA,Manhattan,231,EAST   53 STREET,10022,(212) 832-0395,Greek,2/12/2020,Violations were cited in the following area(s).,N,20,Z,TBD,Cycle Inspection / Initial Inspection,40.75735901,-73.96857142,11,20-Nov,Souvlaki GR,$$,4.5,143,"['delivery', 'pickup']",Upper East Side,['greek'],40.75725,-73.96808,231 E 53rd St,New York,10022,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50040890,SOUVLAKI GR MIDTOWN,Manhattan,162,WEST   56 STREET,10019,(212) 974-7482,Greek,7/3/2019,Violations were cited in the following area(s).,Y,13,A,7/3/2019,Cycle Inspection / Initial Inspection,40.7645638,-73.97989248,15,20-Nov,Souvlaki GR,$$,4,640,"['delivery', 'pickup']",Midtown West,['greek'],40.76465,-73.98029,162 W 56th St,New York,10019,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50069393,SPAGHETTI INCIDENT PASTA SHOP,Manhattan,231,ELDRIDGE STREET,10002,(646) 896-1446,Italian,10/22/2019,Violations were cited in the following area(s).,N,8,A,10/22/2019,Cycle Inspection / Re-inspection,40.72232322,-73.9898408,11,20-Nov,Spaghetti Incident,$$,4,591,"['pickup', 'delivery']",Greenwich Village,"['italian', 'salad', 'pastashops']",40.72231534,-73.98994543,231 Eldridge St,New York,10002,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40369958,SPARKS STEAK HOUSE,Manhattan,210,EAST   46 STREET,10017,(212) 687-4855,Steak,8/8/2019,Violations were cited in the following area(s).,Y,9,A,8/8/2019,Cycle Inspection / Initial Inspection,40.75309731,-73.97209616,8,10-Jun,Sparks Steak House,$$$$,3.5,928,[],Midtown East,['steak'],40.75303,-73.972329,210 E 46th St,New York,10017,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50045292,SPEEDY ROMEO,Manhattan,63,CLINTON STREET,10002,(212) 529-6300,Pizza/Italian,3/2/2020,Violations were cited in the following area(s).,Y,37,Z,TBD,Cycle Inspection / Initial Inspection,40.71945439,-73.98488812,24,21-30,Speedy Romeo,$$,4,307,"['delivery', 'pickup']",Chinatown,"['pizza', 'steak', 'italian']",40.71951,-73.98514,63 Clinton St,New York,10002,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41546465,SPICE,Manhattan,435,AMSTERDAM AVENUE,10024,(212) 362-5861,Thai,9/19/2019,Violations were cited in the following area(s).,N,7,A,9/19/2019,Cycle Inspection / Re-inspection,40.78427069,-73.97748877,21,21-30,Spice,$$,3,305,"['delivery', 'pickup']",Upper West Side,['thai'],40.784263,-73.977252,435 Amsterdam Ave,New York,10024,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50017970,SPICE,Manhattan,975,AMSTERDAM AVENUE,10025,(212) 864-4168,Thai,9/18/2019,Violations were cited in the following area(s).,N,9,A,9/18/2019,Cycle Inspection / Re-inspection,40.8015375,-73.96488793,31,31+,Spice,$$,3.5,189,"['delivery', 'pickup']",East Harlem,"['thai', 'cocktailbars']",40.80161235,-73.96479018,975 Amsterdam Ave,New York,10025,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50047488,SPICE,Manhattan,39,EAST   13 STREET,10003,(212) 982-3758,Thai,3/10/2020,Violations were cited in the following area(s).,Y,25,B,3/10/2020,Cycle Inspection / Re-inspection,40.73439486,-73.99193178,23,21-30,Spice,$$,3.5,1000,"['delivery', 'pickup']",Greenwich Village,"['thai', 'cocktailbars']",40.7345,-73.9919,39 E 13th St,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41686787,SPICE SYMPHONY,Manhattan,182,LEXINGTON AVENUE,10016,(212) 545-7742,Indian,2/19/2020,Violations were cited in the following area(s).,Y,10,A,2/19/2020,Cycle Inspection / Re-inspection,40.74464252,-73.98101005,26,21-30,Spice Symphony,$$,4,596,"['pickup', 'delivery']",Midtown East,"['indpak', 'chinese', 'salad']",40.744722,-73.981202,182 Lexington Ave,New York,10016,NY,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50058724,SPICE SYMPHONY,Manhattan,150,EAST   50 STREET,10022,(212) 300-4869,Indian,12/27/2019,Violations were cited in the following area(s).,N,9,A,12/27/2019,Cycle Inspection / Initial Inspection,40.75622351,-73.97175194,29,21-30,Spice Symphony,$$,4.5,487,"['pickup', 'delivery']",Midtown West,"['chinese', 'indpak']",40.75589371,-73.97153473,150 E 50th St,New York,10022,NY,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50086142,SPICY MOON,Manhattan,328,EAST    6 STREET,10003,(646) 429-8471,Vegetarian,11/21/2019,Violations were cited in the following area(s).,Y,12,A,11/21/2019,Cycle Inspection / Re-inspection,40.72703577,-73.9877114,25,21-30,Spicy Moon East Village,$$,4.5,318,"['restaurant_reservation', 'delivery', 'pickup']",Greenwich Village,"['szechuan', 'vegan']",40.72674,-73.98722,328 E 6th St,New York,10003,NY,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50006817,SPIEGEL,Manhattan,26,1 AVENUE,10009,(212) 228-2894,Mediterranean,9/17/2019,Violations were cited in the following area(s).,N,11,A,9/17/2019,Cycle Inspection / Initial Inspection,40.72379149,-73.9880403,16,20-Nov,Spiegel,$$,4,344,"['pickup', 'delivery']",SoHo,"['newamerican', 'breakfast_brunch', 'mediterranean']",40.72369003,-73.98783,26 1st Ave,New York,10009,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41420036,SPIN NEW YORK,Manhattan,304,PARK AVENUE SOUTH,10010,(212) 982-8802,American,1/21/2020,Violations were cited in the following area(s).,Y,23,Z,TBD,Cycle Inspection / Initial Inspection,40.73999916,-73.98650732,9,10-Jun,SPiN 54,$$,4.5,35,[],Upper East Side,"['sports_clubs', 'tradamerican', 'cocktailbars']",40.760943,-73.9745417,7 E 54th St,New York,10022,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41420036,SPIN NEW YORK,Manhattan,304,PARK AVENUE SOUTH,10010,(212) 982-8802,American,1/21/2020,Violations were cited in the following area(s).,Y,23,Z,TBD,Cycle Inspection / Initial Inspection,40.73999916,-73.98650732,9,10-Jun,SPIN - New York,$$,4,557,[],Gramercy,"['sports_clubs', 'tradamerican', 'cocktailbars']",40.740244,-73.987035,48 E 23rd St,New York,10010,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40364179,SPOONBREAD TOO,Manhattan,364,WEST  110 STREET,10025,(212) 865-6744,Soul Food,1/27/2020,Violations were cited in the following area(s).,N,28,Z,TBD,Cycle Inspection / Initial Inspection,40.80137127,-73.96015994,31,31+,Miss Mamie's Spoonbread Too,$$,3,403,"['delivery', 'pickup']",East Harlem,"['southern', 'bbq', 'soulfood']",40.801462,-73.960859,366 W 110th St,New York,10025,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50089288,SPRING CAFE,Manhattan,153,CENTRE STREET,10013,(212) 226-9669,Vegetarian,5/20/2019,Violations were cited in the following area(s).,N,10,A,5/20/2019,Pre-permit (Operational) / Initial Inspection,40.7177701,-74.00016233,3,5-Feb,Spring Cafe,$,4.5,104,"['delivery', 'pickup']",Little Italy,"['vegan', 'comfortfood']",40.71792,-74.00021,153D Centre St,New York,10013,NY,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41618541,SPRING NATURAL KITCHEN,Manhattan,474,COLUMBUS AVENUE,10024,(646) 596-7434,American,10/15/2019,Violations were cited in the following area(s).,Y,9,A,10/15/2019,Cycle Inspection / Re-inspection,40.78434126,-73.9737477,41,31+,Thyme & Tonic,$$,4,21,"['delivery', 'pickup']",East Harlem,"['newamerican', 'cocktailbars', 'gastropubs']",40.784529,-73.973857,474 Columbus Ave,New York,10024,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50045947,SPRINGBONE KITCHEN,Manhattan,90,WEST    3 STREET,10012,(646) 368-9192,American,11/6/2019,Violations were cited in the following area(s).,Y,-1,B,11/6/2019,Cycle Inspection / Re-inspection,40.72990196,-73.99907994,50,31+,Springbone Kitchen,$$,4,257,"['delivery', 'pickup']",Greenwich Village,"['gluten_free', 'hotdogs', 'coffee']",40.72986,-73.99932,90 W 3rd St,New York,10012,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41381168,SPUNTO,Manhattan,65,CARMINE STREET,10014,(212) 242-1200,Pizza/Italian,4/15/2019,Violations were cited in the following area(s).,Y,12,A,4/15/2019,Cycle Inspection / Initial Inspection,40.7297372,-74.00437659,8,10-Jun,Spunto,$$,4,440,"['pickup', 'delivery']",Greenwich Village,"['pizza', 'italian']",40.7297584,-74.0046303,65 Carmine St,New York,10014,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41006719,SQUARE DINER,Manhattan,33,LEONARD STREET,10013,(212) 925-7188,American,3/2/2020,No violations were recorded at the time of this inspection.,Not Applicable,8,A,TBD,Administrative Miscellaneous / Initial Inspection,40.71840665,-74.00734839,9,10-Jun,Square Diner,$$,3.5,174,"['pickup', 'delivery']",Tribeca,['diners'],40.71849,-74.00724,33 Leonard St,New York,10013,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41149249,SQUIRE DINER,Manhattan,80,BEEKMAN STREET,10038,(212) 285-2600,American,2/28/2020,Violations were cited in the following area(s).,N,11,A,2/28/2020,Cycle Inspection / Re-inspection,40.70868759,-74.00392795,24,21-30,Squire's Diner,$,3.5,168,"['pickup', 'delivery']",Financial District,['diners'],40.70883,-74.00396,80 Beekman St,New York,10038,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50015564,ST GEORGE TAVERN RESTAURANT & BAR,Manhattan,103,WASHINGTON STREET,10006,(212) 240-9868,Asian,12/17/2019,Violations were cited in the following area(s).,N,10,A,12/17/2019,Cycle Inspection / Re-inspection,40.70845072,-74.01427979,30,21-30,St. George Tavern,$$,3.5,105,"['delivery', 'pickup']",Financial District,"['french', 'gastropubs', 'sandwiches']",40.70838,-74.01408,103 Washington St,New York,10006,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41326189,ST JAMES GATE,Manhattan,441,AMSTERDAM AVENUE,10024,(212) 362-6202,Irish,9/18/2019,Violations were cited in the following area(s).,Y,9,A,9/18/2019,Cycle Inspection / Initial Inspection,40.78454787,-73.97728646,33,31+,St James Gate,$$,3.5,142,[],Upper West Side,"['pubs', 'irish']",40.78449716,-73.97710537,441 Amsterdam Ave,New York,10024,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50074814,ST NICHOLAS FOOD & CAFE,Manhattan,285,SAINT NICHOLAS AVENUE,10027,(212) 866-3354,Delicatessen,10/4/2019,Establishment re-opened by DOHMH,Y,5,Z,10/4/2019,Cycle Inspection / Reopening Inspection,40.81044263,-73.95283202,52,31+,St Nicholas Gourmet Deli,$,5,16,"['delivery', 'pickup']",East Harlem,"['delis', 'sandwiches']",40.81035,-73.95312,285 Saint Nicholas Ave,New York,10027,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50040002,ST. PATRICK'S BAR AND GRILL,Manhattan,22,WEST   46 STREET,10036,(212) 391-1111,American,11/21/2019,Violations were cited in the following area(s).,Y,27,B,11/21/2019,Cycle Inspection / Re-inspection,40.75641737,-73.97998518,20,20-Nov,St. Pat's Bar & Grill,$$,3.5,106,"['pickup', 'delivery']",Garment District,"['irish', 'pubs', 'steak']",40.756369,-73.980391,22 W 46th St,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50071506,ST. TROPEZ WINE BAR,Manhattan,302,WEST    4 STREET,10014,(917) 388-3893,French,7/19/2019,No violations were recorded at the time of this inspection.,Not Applicable,0,A,TBD,Inter-Agency Task Force / Initial Inspection,40.73699163,-74.00376002,18,20-Nov,St Tropez West Village,$$,4.5,159,"['delivery', 'pickup']",Greenwich Village,"['wine_bars', 'french', 'tapasmallplates']",40.73704,-74.00386,304 W 4th St,New York,10014,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50094262,STAGE DOOR DELI,Manhattan,26,VESEY STREET,10007,(212) 791-5252,Delicatessen,9/5/2019,Violations were cited in the following area(s).,N,3,A,9/5/2019,Pre-permit (Operational) / Initial Inspection,40.71191509,-74.00974279,1,1,Stage Door Deli,$$,3.5,135,"['delivery', 'pickup']",Financial District,['delis'],40.712214,-74.009717,26 Vesey St,New York,10007,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41187546,STAGHORN STEAKHOUSE,Manhattan,315,WEST   36 STREET,10018,(212) 239-4390,Steak,4/15/2019,Violations were cited in the following area(s).,N,12,A,4/15/2019,Cycle Inspection / Initial Inspection,40.75377846,-73.9932288,7,10-Jun,Staghorn Steakhouse,$$$$,3.5,65,"['delivery', 'pickup']",Garment District,['steak'],40.75406647,-73.99334717,315 W 36th St,New York,10018,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41687431,STAMINA GRILL & JUICE BAR,Manhattan,80,NASSAU STREET,10038,(212) 513-7020,American,8/7/2019,Violations were cited in the following area(s).,N,12,A,8/7/2019,Cycle Inspection / Initial Inspection,40.70981547,-74.00811934,25,21-30,Stamina Grill & Juice Bar,$$,3.5,172,"['delivery', 'pickup']",Financial District,"['juicebars', 'tradamerican']",40.7099453,-74.0079919,80 Nassau St,New York,10038,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50037421,STEAK AND HOAGIES,Manhattan,1657,MADISON AVENUE,10029,(917) 492-5001,Chinese,2/26/2020,Violations were cited in the following area(s).,Y,37,Z,TBD,Cycle Inspection / Initial Inspection,40.79642286,-73.94743166,52,31+,Steak & Hoagies,$,3,19,"['pickup', 'delivery']",Morningside Heights,"['chinese', 'sandwiches', 'newamerican']",40.796352,-73.947189,1657 Madison Ave,New York,10029,NY,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50088745,STEAK AND LOBSTER,Manhattan,129,WEST   29 STREET,10001,(212) 564-2929,Steak,9/18/2019,Violations were cited in the following area(s).,Y,14,B,9/18/2019,Pre-permit (Operational) / Re-inspection,40.74707835,-73.99105685,7,10-Jun,Steak 'N Lobster,$$,4,117,"['delivery', 'pickup']",Midtown West,"['bars', 'seafood', 'steak']",40.7472,-73.990979,129 W 29th St,New York,10001,NY,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41709760,STELLA 34,Manhattan,151,WEST   34 STREET,10001,(212) 967-9251,Italian,3/5/2020,Violations were cited in the following area(s).,Y,13,A,3/5/2020,Cycle Inspection / Initial Inspection,40.75050916,-73.98947917,7,10-Jun,Stella 34 Trattoria,$$,3.5,670,[],Midtown West,"['italian', 'pizza', 'cocktailbars']",40.75038155,-73.9883,151 W 34th St,New York,10001,NY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41227184,STICKY RICE,Manhattan,85,ORCHARD STREET,10002,(212) 274-8208,Thai,2/28/2020,Violations were cited in the following area(s).,Y,11,A,2/28/2020,Cycle Inspection / Re-inspection,40.71786576,-73.99037538,20,20-Nov,Sticky Rice,$$,4,372,"['pickup', 'delivery']",Chinatown,"['thai', 'cocktailbars']",40.71798,-73.99042,85 Orchard St,New York,10002,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50012561,STICKY'S FINGER JOINT,Manhattan,484,3 AVENUE,10016,(646) 490-5856,Chicken,5/21/2019,Violations were cited in the following area(s).,N,13,A,5/21/2019,Cycle Inspection / Initial Inspection,40.74490836,-73.97872193,19,20-Nov,Sticky's Finger Joint,$$,4,411,"['delivery', 'pickup']",Midtown East,"['hotdogs', 'chickenshop', 'tradamerican']",40.74505,-73.97885,484 3rd Ave,New York,10016,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101239,STICKY'S FINGER JOINT,Manhattan,24,EAST   23 STREET,10010,(917) 423-8215,American,3/12/2020,Violations were cited in the following area(s).,Y,5,A,3/12/2020,Pre-permit (Operational) / Initial Inspection,40.74073489,-73.98769804,1,1,Sticky's Finger Joint,N/A,4,9,"['pickup', 'delivery']",Gramercy,"['hotdogs', 'tradamerican', 'chickenshop']",40.74056,-73.98799,24 E 23rd St,New York,10010,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41648643,STICKY'S FINGER JOINT #1,Manhattan,31,WEST    8 STREET,10011,(212) 777-7131,Chicken,5/8/2019,Violations were cited in the following area(s).,N,13,A,5/8/2019,Cycle Inspection / Initial Inspection,40.73284433,-73.99773763,18,20-Nov,Sticky's Finger Joint,$$,3.5,570,"['delivery', 'pickup']",Greenwich Village,"['chickenshop', 'hotdogs', 'tradamerican']",40.7330751,-73.99799619,31 W 8th St,New York,10011,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41086770,STITCH BAR,Manhattan,247,WEST   37 STREET,10018,(212) 852-4826,American,8/16/2019,Violations were cited in the following area(s).,Y,7,A,8/16/2019,Cycle Inspection / Initial Inspection,40.75346811,-73.990594,13,20-Nov,Stitch Bar & Lounge,$$,3,246,[],Garment District,"['tradamerican', 'lounges', 'venues']",40.753981,-73.991225,247 W 37th St,New York,10018,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41211538,STK,Manhattan,28,LITTLE WEST   12 STREET,10014,(646) 624-2444,American,1/14/2020,Violations were cited in the following area(s).,Y,5,Z,TBD,Cycle Inspection / Initial Inspection,40.74001893,-74.00731109,6,10-Jun,STK Steakhouse Downtown NYC,$$$,3.5,1000,"['delivery', 'pickup']",Chelsea,"['steak', 'newamerican', 'cocktailbars']",40.73988,-74.0072,26 Little West 12th St,New York,10014,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41626556,STK,Manhattan,1114,AVENUE OF THE AMERICAS,10036,(646) 624-2455,Steak,12/10/2019,Violations were cited in the following area(s).,Y,13,A,12/10/2019,Cycle Inspection / Initial Inspection,40.75534476,-73.98373213,10,10-Jun,STK Midtown,$$$,3.5,1000,"['delivery', 'pickup']",Midtown West,"['steak', 'newamerican', 'cocktailbars']",40.754669,-73.98285,1114 Avenue Of The Americas,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50061521,STONE BRIDGE PIZZA & SALAD,Manhattan,16,EAST   41 STREET,10017,(646) 791-5690,Pizza,9/10/2019,Violations were cited in the following area(s).,Y,13,A,9/10/2019,Cycle Inspection / Initial Inspection,40.7524458,-73.98053499,6,10-Jun,Stone Bridge Pizza & Salad,$$,4.5,274,"['delivery', 'pickup']",Midtown East,"['pizza', 'salad', 'fooddeliveryservices']",40.75225,-73.98061,16 E 41st St,New York,10017,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41093742,STONE CREEK,Manhattan,140,EAST   27 STREET,10016,(212) 532-1037,American,6/27/2019,Violations were cited in the following area(s).,N,10,A,6/27/2019,Cycle Inspection / Initial Inspection,40.74184859,-73.98253373,20,20-Nov,Stone Creek Bar & Lounge,$$,3.5,153,"['pickup', 'delivery']",Gramercy,"['bars', 'tradamerican']",40.7416153,-73.98252106,140 E 27th St,New York,10016,NY,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41618158,STONE STREET COFFEE COMPANY,Manhattan,132,9 AVENUE,10011,(646) 559-1671,American,9/6/2019,Violations were cited in the following area(s).,Y,12,A,9/6/2019,Cycle Inspection / Initial Inspection,40.7436175,-74.00339952,19,20-Nov,Bathtub Gin,$$,3.5,995,"['delivery', 'pickup']",Chelsea,"['speakeasies', 'cocktailbars', 'newamerican']",40.74367236,-74.00333762,132 9th Ave,New York,10011,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41098073,STOUT,Manhattan,133,WEST   33 STREET,10001,(212) 629-6191,American,7/9/2019,Violations were cited in the following area(s).,Y,11,A,7/9/2019,Cycle Inspection / Initial Inspection,40.74958142,-73.98932051,17,20-Nov,Stout NYC,$$,3.5,940,[],Midtown West,"['irish', 'sportsbars']",40.7498631,-73.989868,133 W 33rd St,New York,10001,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50099801,THE RINKSIDE & LODGE BAR,Manhattan,42,WEST   42 STREET,10036,(212) 629-6191,Other,12/11/2019,Violations were cited in the following area(s).,N,5,A,12/11/2019,Pre-permit (Operational) / Initial Inspection,40.75406824,-73.98232117,2,5-Feb,Stout NYC,$$,3.5,940,[],Midtown West,"['irish', 'sportsbars']",40.7498631,-73.989868,133 W 33rd St,New York,10001,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50039077,STOUT,Manhattan,60,EAST   41 STREET,10017,(212) 922-9009,American,6/10/2019,Violations were cited in the following area(s).,Y,9,A,6/10/2019,Cycle Inspection / Initial Inspection,40.75183346,-73.97909146,6,10-Jun,Stout NYC Grand Central,$$,3.5,223,"['delivery', 'pickup']",Midtown East,"['sportsbars', 'irish', 'irish_pubs']",40.7516997,-73.979091,60 E 41st St,New York,10017,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50009228,STOUT NYC,Manhattan,90,JOHN STREET,10038,(212) 240-9122,American,3/12/2019,Violations were cited in the following area(s).,N,9,A,3/12/2019,Cycle Inspection / Initial Inspection,40.70816597,-74.00646357,17,20-Nov,Stout NYC FiDi,$$,3.5,242,"['pickup', 'delivery']",Financial District,"['tradamerican', 'sportsbars', 'irish']",40.7079086,-74.0064774,90 John St,New York,10038,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101206,STRINGS RAMEN,Manhattan,188,2 AVENUE,10003,(646) 609-6029,Japanese,12/18/2019,Violations were cited in the following area(s).,N,2,N,TBD,Pre-permit (Non-operational) / Initial Inspection,40.73085629,-73.98601126,1,1,Strings Ramen,$$,4,27,"['delivery', 'pickup']",Gramercy,['ramen'],40.730839,-73.9857772,188 2nd Ave,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41629811,STRIP HOUSE,Manhattan,13,EAST   12 STREET,10003,(212) 328-0000,Steak,2/14/2020,Violations were cited in the following area(s).,Y,20,Z,TBD,Cycle Inspection / Initial Inspection,40.73433459,-73.99377203,18,20-Nov,Strip House,$$$$,4,982,"['pickup', 'delivery']",Greenwich Village,"['steak', 'seafood']",40.73445,-73.99337,13 E 12th St,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41692902,STRIP HOUSE,Manhattan,15,WEST   44 STREET,10036,(212) 336-5454,Steak,2/13/2019,Violations were cited in the following area(s).,N,9,A,2/13/2019,Cycle Inspection / Initial Inspection,40.75512197,-73.98073995,8,10-Jun,Strip House,$$$$,4,536,"['delivery', 'pickup']",Midtown West,['steak'],40.75529821,-73.98068988,15 W 44th St,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40705487,STROKOS GOURMET DELI,Manhattan,1090,AMSTERDAM AVENUE,10025,(212) 666-2121,Delicatessen,2/27/2020,Violations were cited in the following area(s).,N,12,A,2/27/2020,Cycle Inspection / Initial Inspection,40.80522011,-73.96223102,46,31+,Strokos Gourmet Deli,$,3,115,"['delivery', 'pickup']",Morningside Heights,['delis'],40.8053548,-73.9621317,1090 Amsterdam Ave,New York,10025,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50010894,SU KHUM VIT 51,Manhattan,224,EAST   51 STREET,10022,(212) 888-8894,Thai,2/7/2020,Violations were cited in the following area(s).,Y,13,A,2/7/2020,Cycle Inspection / Initial Inspection,40.75613512,-73.9695971,8,10-Jun,Sukhumvit 51,$$,4,747,"['delivery', 'pickup']",Midtown West,['thai'],40.75591398,-73.96938679,224 E 51st St,New York,10022,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50095290,SUBCONSCIOUS,Manhattan,1213,AMSTERDAM AVENUE,10027,(212) 864-2720,Sandwiches/Salads/Mixed Buffet,2/26/2020,Violations were cited in the following area(s).,Y,13,A,2/26/2020,Cycle Inspection / Re-inspection,40.80910295,-73.95937141,14,20-Nov,SubsConscious,$,3,163,"['pickup', 'delivery']",Morningside Heights,"['delis', 'sandwiches', 'salad']",40.8089829,-73.959275,1213 Amsterdam Ave,New York,10027,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
